lstm_langmod_16_1_rram_mem_50_node_32
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
act_1_part_2_o, 0.000393216,0.000104588,0.000497804,0.0015300820992,0.00592705486848,0.001578190012416,0.000188911803004025,0.000322784256000271,1545855,16128,0.0095470230391003
proj_1_part_2_i, 4.5568e-05,4.508e-06,5.0076e-05,0.0001773142016,0.00068685922304,0.000158756143104,3.38233164912382e-05,5.63345408000246e-05,275071,0,0.00111308742503526
Total,0.000438784,0.000109096,0.00054788,0.0017073963008,0.00661391409152,0.00173694615552,0.000222735119495263,0.000379118796800296,1820926,16128,0.0106601104641356
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_16_1_rram_mem_50_node_32, 80.0876104256406,19.9123895743593,100,78.0602642000369,16.2938851465349,5.64585065342814,100,1,1,1,0.0106601104641356
lstm_langmod_16_1_rram_mem_50_node_32
Layer, Active time, Stalled time, Total time, Compute active energy, Register file energy, Idle Energy, Total Cache Energy, Total Mem Energy, Mem Reads, Mem Writes, Total Energy
act_1_part_2_o, 0.000393216,0.000104588,0.000497804,0.0015300820992,0.00592705486848,0.001578190012416,0.000188911803004025,0.000322784256000271,1545855,16128,0.0095470230391003
proj_1_part_2_i, 4.5568e-05,4.508e-06,5.0076e-05,0.0001773142016,0.00068685922304,0.000158756143104,3.38233164912382e-05,5.63345408000246e-05,275071,0,0.00111308742503526
Total,0.000438784,0.000109096,0.00054788,0.0017073963008,0.00661391409152,0.00173694615552,0.000222735119495263,0.000379118796800296,1820926,16128,0.0106601104641356
Percentage & Benefits 
System, Active time, Stalled time, Total time, Compute active energy (compute + reg file), Idle energy, Mem energy (Cache + Mem), Total energy, Exec. time benefits, Energy benefits, EDP
lstm_langmod_16_1_rram_mem_50_node_32, 80.0876104256406,19.9123895743593,100,78.0602642000369,16.2938851465349,5.64585065342814,100,1,1,1,0.0106601104641356
